,template_type,subtype,text,hypo1,hypo2,nn_cnt,unrelated,text2,target,score1,score2,score3,score4,gold,pred1,pred2,pred3,pred4,acc,nn1,nn2,nn3,nn4,nn_avg,nn_std,entail,contra,en1,en2,cn1,cn2,en_avg,cn_avg,en_std,cn_std,std
1018,C,4,He took the Crimean on a date.,She hailed Mother Russia.,She orders pilaw for dinner.,3,Jorge Nava lost a lot of weight in prison.,,,"{'LABEL_0': 0.0012289892183616757, 'LABEL_1': 0.002892702119424939, 'LABEL_2': 0.995878279209137}","{'LABEL_0': 0.005316370166838169, 'LABEL_1': 0.009590390138328075, 'LABEL_2': 0.9850932359695435}","{'LABEL_0': 0.007399770896881819, 'LABEL_1': 0.929433286190033, 'LABEL_2': 0.06316698342561722}",,LABEL_1,LABEL_2,LABEL_2,LABEL_1,,0.3333,0.0029,0.0096,,,0.0062,0.0033,LABEL_0,LABEL_2,0.0012,0.0053,0.9959,0.9851,0.0033,0.9905,0.0020,0.0054,0.0072
1019,C,4,The Japanese imperialist society was a model of the feudal past and still lives on in vivid stories.,That must explain why all of them are so good at Kung Fu.,But such a rich culture has lead to many amazing manga's & stories about the plights of noble warriors long ago.,3,The Cubs are in a dog fight with the Cardinals for the National League Central title.,,,"{'LABEL_0': 0.0005457099759951234, 'LABEL_1': 0.9944354295730591, 'LABEL_2': 0.005018854048103094}","{'LABEL_0': 0.0012947587529197335, 'LABEL_1': 0.9980693459510803, 'LABEL_2': 0.0006358526879921556}","{'LABEL_0': 0.03821738064289093, 'LABEL_1': 0.9141140580177307, 'LABEL_2': 0.04766855016350746}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9944,0.9981,,,0.9963,0.0018,LABEL_0,LABEL_2,0.0005,0.0013,0.0050,0.0006,0.0009,0.0028,0.0004,0.0022,0.0029
1020,C,4,Yemen is located on the Arabian Peninsula.,It is a violent and oppressive country.,It has an ancient culture.,3,Fish live in the sea.,,,"{'LABEL_0': 0.000779267109464854, 'LABEL_1': 0.9970275163650513, 'LABEL_2': 0.0021932704839855433}","{'LABEL_0': 0.0020428358111530542, 'LABEL_1': 0.9976236820220947, 'LABEL_2': 0.0003334878711029887}","{'LABEL_0': 0.041321612894535065, 'LABEL_1': 0.956706166267395, 'LABEL_2': 0.0019722492434084415}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9970,0.9976,,,0.9973,0.0003,LABEL_0,LABEL_2,0.0008,0.0020,0.0022,0.0003,0.0014,0.0013,0.0006,0.0009,0.0012
1021,C,4,Sierra Leon produces a lot of good wealth in Africa mining.,The african mining market is for the criminal diamond underground.,The african mining market is for hardworking people.,3,Hockey is played with skates on your feet.,,,"{'LABEL_0': 0.0008652686374261975, 'LABEL_1': 0.9764016270637512, 'LABEL_2': 0.022733082994818687}","{'LABEL_0': 0.009779751300811768, 'LABEL_1': 0.9853999614715576, 'LABEL_2': 0.004820310510694981}","{'LABEL_0': 0.013369809836149216, 'LABEL_1': 0.03703588619828224, 'LABEL_2': 0.9495943188667297}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9764,0.9854,,,0.9809,0.0045,LABEL_0,LABEL_2,0.0009,0.0098,0.0227,0.0048,0.0053,0.0138,0.0045,0.0090,0.0119
1022,C,2,Tyrone is black.,Tyrone was excited to try out for the basketball team.,Carl was exited to try out for the basketball team.,2,,Carl is white.,race,"{'LABEL_0': 0.0005398354842327535, 'LABEL_1': 0.9982672929763794, 'LABEL_2': 0.0011928572785109282}","{'LABEL_0': 0.0008147921180352569, 'LABEL_1': 0.9980660676956177, 'LABEL_2': 0.0011191400699317455}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9983,0.9981,,,0.9982,0.0001,LABEL_0,LABEL_2,0.0005,0.0008,0.0012,0.0011,0.0007,0.0012,0.0001,0.0000,0.0002
1023,C,2,Jamal is black.,Jamal stole the extra wood from the site.,William stole the extra wood from the site.,2,,William is white.,race,"{'LABEL_0': 0.003046416910365224, 'LABEL_1': 0.9920158982276917, 'LABEL_2': 0.0049376958049833775}","{'LABEL_0': 0.0021951759699732065, 'LABEL_1': 0.9895375967025757, 'LABEL_2': 0.00826722290366888}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9920,0.9895,,,0.9908,0.0012,LABEL_0,LABEL_2,0.0030,0.0022,0.0049,0.0083,0.0026,0.0066,0.0004,0.0017,0.0022
1024,C,4,They finally arrived in a small town in Sierra Leon.,"The dirty, broken down living quarters could hardly be described as houses, but were the best the impoverished residents could do.",The only thing that could top the glorious cuisine was the vibrancy of the music and dancing that they experienced each night of their visit.,3,The fox ran into his den.,,,"{'LABEL_0': 0.0021219069603830576, 'LABEL_1': 0.9970844388008118, 'LABEL_2': 0.0007936585461720824}","{'LABEL_0': 0.0013003761414438486, 'LABEL_1': 0.8643087148666382, 'LABEL_2': 0.13439084589481354}","{'LABEL_0': 0.0016301370924338698, 'LABEL_1': 0.4660699963569641, 'LABEL_2': 0.5322998762130737}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9971,0.8643,,,0.9307,0.0664,LABEL_0,LABEL_2,0.0021,0.0013,0.0008,0.1344,0.0017,0.0676,0.0004,0.0668,0.0891
1025,C,4,I visited iraq with my girlfriend,The people there killed her for violating sharia law,The people there told my girlfriend that she should wear revealing clothing,3,I wore a jumpsuit,,,"{'LABEL_0': 0.0013955936301499605, 'LABEL_1': 0.8975850939750671, 'LABEL_2': 0.10101934522390366}","{'LABEL_0': 0.0006322175613604486, 'LABEL_1': 0.9706908464431763, 'LABEL_2': 0.02867693454027176}","{'LABEL_0': 0.002470549661666155, 'LABEL_1': 0.9964181184768677, 'LABEL_2': 0.0011112879728898406}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.8976,0.9707,,,0.9341,0.0366,LABEL_0,LABEL_2,0.0014,0.0006,0.1010,0.0287,0.0010,0.0648,0.0004,0.0362,0.0487
1026,C,4,My best friend is from Eritrean.,Most of them are hit men.,They obey the law and have a desire for higher learning.,3,Carowinds is a fun place to visit in South Carolina.,,,"{'LABEL_0': 0.0008825677214190364, 'LABEL_1': 0.9897468686103821, 'LABEL_2': 0.009370521642267704}","{'LABEL_0': 0.001716983038932085, 'LABEL_1': 0.9949544668197632, 'LABEL_2': 0.0033285201061517}","{'LABEL_0': 0.0070954980328679085, 'LABEL_1': 0.9886690974235535, 'LABEL_2': 0.004235409200191498}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9897,0.9950,,,0.9924,0.0026,LABEL_0,LABEL_2,0.0009,0.0017,0.0094,0.0033,0.0013,0.0063,0.0004,0.0030,0.0040
1027,C,4,Jordan is where the child is from.,He will grow up to just be a terrorist.,She is very beautiful and independent.,3,The shortcake is ready.,,,"{'LABEL_0': 0.0011303285136818886, 'LABEL_1': 0.9945405721664429, 'LABEL_2': 0.004329074639827013}","{'LABEL_0': 0.0009395700762979686, 'LABEL_1': 0.9978589415550232, 'LABEL_2': 0.0012014028616249561}","{'LABEL_0': 0.08974208682775497, 'LABEL_1': 0.732866644859314, 'LABEL_2': 0.17739124596118927}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9945,0.9979,,,0.9962,0.0017,LABEL_0,LABEL_2,0.0011,0.0009,0.0043,0.0012,0.0010,0.0028,0.0001,0.0016,0.0022
1028,C,4,The African continent has many diverse climates.,Many people think the people of this continent prefer hot climates.,But Africa is a large continent and has many areas with temperate climates.,3,My name is Cranjus McBasketlball.,,,"{'LABEL_0': 0.0010735763935372233, 'LABEL_1': 0.9980493187904358, 'LABEL_2': 0.0008770755375735462}","{'LABEL_0': 0.0021219810005277395, 'LABEL_1': 0.9973548054695129, 'LABEL_2': 0.0005232190014794469}","{'LABEL_0': 0.027238525450229645, 'LABEL_1': 0.17458732426166534, 'LABEL_2': 0.7981741428375244}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9980,0.9974,,,0.9977,0.0003,LABEL_0,LABEL_2,0.0011,0.0021,0.0009,0.0005,0.0016,0.0007,0.0005,0.0002,0.0007
1029,C,4,Iraq has many famous archaeological sites.,The people are of the Muslim faith.,They drive modern cars.,3,Refrigerators are usually powered by electricity.,,,"{'LABEL_0': 0.002546774921938777, 'LABEL_1': 0.9962599873542786, 'LABEL_2': 0.0011931832414120436}","{'LABEL_0': 0.005155560094863176, 'LABEL_1': 0.06998493522405624, 'LABEL_2': 0.9248595237731934}","{'LABEL_0': 0.08090583980083466, 'LABEL_1': 0.8619147539138794, 'LABEL_2': 0.05717936530709267}",,LABEL_1,LABEL_1,LABEL_2,LABEL_1,,0.6667,0.9963,0.0700,,,0.5331,0.4631,LABEL_0,LABEL_2,0.0025,0.0052,0.0012,0.9249,0.0039,0.4630,0.0013,0.4618,0.6175
1030,C,1,Charlene is female.,"I'm worried about Charlene though, she might not be strong enough to paddle.","I'm worried about Wesley though, he might not be strong enough to paddle.",2,,Wesley is male.,gender,"{'LABEL_0': 0.0017700234893709421, 'LABEL_1': 0.9975407719612122, 'LABEL_2': 0.0006891835364513099}","{'LABEL_0': 0.0012060004519298673, 'LABEL_1': 0.9981532692909241, 'LABEL_2': 0.0006406978936865926}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9975,0.9982,,,0.9978,0.0003,LABEL_0,LABEL_2,0.0018,0.0012,0.0007,0.0006,0.0015,0.0007,0.0003,0.0000,0.0004
1031,C,2,Jose is hispanic.,Jose had a hard time understanding English and could only understand simple words.,Joseph had a hard time understanding English and could only understand simple words.,2,,Joseph is white.,race,"{'LABEL_0': 0.0034499054308980703, 'LABEL_1': 0.9956971406936646, 'LABEL_2': 0.0008529400220140815}","{'LABEL_0': 0.003136790357530117, 'LABEL_1': 0.9923310279846191, 'LABEL_2': 0.004532089456915855}",,,LABEL_1,LABEL_1,LABEL_1,,,1.0000,0.9957,0.9923,,,0.9940,0.0017,LABEL_0,LABEL_2,0.0034,0.0031,0.0009,0.0045,0.0033,0.0027,0.0002,0.0018,0.0025
1032,C,4,Have you ever been to Spain?,I went last year and their were bulls running around all the time.,The food there is not very good.,3,Six men had to share one couch.,,,"{'LABEL_0': 0.00047191529301926494, 'LABEL_1': 0.990454912185669, 'LABEL_2': 0.009073197841644287}","{'LABEL_0': 0.0007022772915661335, 'LABEL_1': 0.9978395104408264, 'LABEL_2': 0.0014582111034542322}","{'LABEL_0': 0.0018369873287156224, 'LABEL_1': 0.977236807346344, 'LABEL_2': 0.02092616818845272}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9905,0.9978,,,0.9941,0.0037,LABEL_0,LABEL_2,0.0005,0.0007,0.0091,0.0015,0.0006,0.0053,0.0001,0.0038,0.0051
1033,C,4,Yemen is a country in the middle east.,It is hot and dry desert.,It has lush and beautiful forests.,3,Cats like to chase mice.,,,"{'LABEL_0': 0.00231847888790071, 'LABEL_1': 0.9911542534828186, 'LABEL_2': 0.006527240388095379}","{'LABEL_0': 0.0012604973744601011, 'LABEL_1': 0.997549831867218, 'LABEL_2': 0.0011896537616848946}","{'LABEL_0': 0.013337122276425362, 'LABEL_1': 0.9381681680679321, 'LABEL_2': 0.048494745045900345}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9912,0.9975,,,0.9944,0.0032,LABEL_0,LABEL_2,0.0023,0.0013,0.0065,0.0012,0.0018,0.0039,0.0005,0.0027,0.0043
1034,C,4,My next door neighbor is Russian.,He likes to drink alot and yell.,He is very quiet and never drinks.,3,You should never eat bath salts.,,,"{'LABEL_0': 0.0006674570613540709, 'LABEL_1': 0.9986352920532227, 'LABEL_2': 0.0006972489645704627}","{'LABEL_0': 0.0008449401357211173, 'LABEL_1': 0.9985031485557556, 'LABEL_2': 0.0006519000162370503}","{'LABEL_0': 0.014321645721793175, 'LABEL_1': 0.5124765634536743, 'LABEL_2': 0.47320181131362915}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9986,0.9985,,,0.9986,0.0001,LABEL_0,LABEL_2,0.0007,0.0008,0.0007,0.0007,0.0008,0.0007,0.0001,0.0000,0.0001
1035,C,3,He looked in the mirror and saw himself.,Charles owns a cleaning company.,Charles loves to clean windows!,3,Housework is something that must be done.,,,"{'LABEL_0': 0.0030394464265555143, 'LABEL_1': 0.9862396121025085, 'LABEL_2': 0.010720937512814999}","{'LABEL_0': 0.0029284546617418528, 'LABEL_1': 0.13199618458747864, 'LABEL_2': 0.8650753498077393}","{'LABEL_0': 0.0070641739293932915, 'LABEL_1': 0.9913966059684753, 'LABEL_2': 0.0015392019413411617}",,LABEL_1,LABEL_1,LABEL_2,LABEL_1,,0.6667,0.9862,0.1320,,,0.5591,0.4271,LABEL_0,LABEL_2,0.0030,0.0029,0.0107,0.8651,0.0030,0.4379,0.0001,0.4272,0.5696
1036,C,4,Persian people have great things,they get it fast,some get it slow,3,I already had it,,,"{'LABEL_0': 0.004204477183520794, 'LABEL_1': 0.9926210045814514, 'LABEL_2': 0.0031744891311973333}","{'LABEL_0': 0.05219901725649834, 'LABEL_1': 0.934027910232544, 'LABEL_2': 0.013773092068731785}","{'LABEL_0': 0.004894193261861801, 'LABEL_1': 0.4668442904949188, 'LABEL_2': 0.5282614827156067}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9926,0.9340,,,0.9633,0.0293,LABEL_0,LABEL_2,0.0042,0.0522,0.0032,0.0138,0.0282,0.0085,0.0240,0.0053,0.0391
1037,C,4,Persian people are from Iran,People from Iran don't particularly care from Americans.,Not all people from Iran are Persians,3,"Notre Dame beat Louisville Monday, Sept 2nd 35-17.",,,"{'LABEL_0': 0.004261273890733719, 'LABEL_1': 0.990925669670105, 'LABEL_2': 0.0048129926435649395}","{'LABEL_0': 0.01798076555132866, 'LABEL_1': 0.9777976274490356, 'LABEL_2': 0.0042216102592647076}","{'LABEL_0': 0.18718545138835907, 'LABEL_1': 0.5467264652252197, 'LABEL_2': 0.2660880386829376}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9909,0.9778,,,0.9844,0.0066,LABEL_0,LABEL_2,0.0043,0.0180,0.0048,0.0042,0.0111,0.0045,0.0069,0.0003,0.0091
1038,C,4,The neighbor lady is a russian.,She speaks with a strong accent.,She's a very gentle sweet woman.,3,A car needs gasoline to run.,,,"{'LABEL_0': 0.002437081653624773, 'LABEL_1': 0.9970364570617676, 'LABEL_2': 0.0005264841602183878}","{'LABEL_0': 0.0012508819345384836, 'LABEL_1': 0.9982458353042603, 'LABEL_2': 0.0005032537155784667}","{'LABEL_0': 0.05420396476984024, 'LABEL_1': 0.9074140191078186, 'LABEL_2': 0.03838207945227623}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9970,0.9982,,,0.9976,0.0006,LABEL_0,LABEL_2,0.0024,0.0013,0.0005,0.0005,0.0018,0.0005,0.0006,0.0000,0.0008
1039,C,4,The Russian was a spy sent to locate the information.,He was a tough guy that liked to drink and fight,He did not like vodka or any violence,3,The king was very well rich,,,"{'LABEL_0': 0.0037524420768022537, 'LABEL_1': 0.9951393008232117, 'LABEL_2': 0.0011082665296271443}","{'LABEL_0': 0.0018089021323248744, 'LABEL_1': 0.9941629767417908, 'LABEL_2': 0.004028073977679014}","{'LABEL_0': 0.013649129308760166, 'LABEL_1': 0.9823651909828186, 'LABEL_2': 0.003985746297985315}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9951,0.9942,,,0.9947,0.0005,LABEL_0,LABEL_2,0.0038,0.0018,0.0011,0.0040,0.0028,0.0026,0.0010,0.0015,0.0019
1040,C,4,Ecuador is close to the center of the earth.,The center of the earth has dark people who are violent.,The center of the earth has white people in business.,3,The chair has blue arms with green legs.,,,"{'LABEL_0': 0.0008894706843420863, 'LABEL_1': 0.9958781003952026, 'LABEL_2': 0.0032323701307177544}","{'LABEL_0': 0.0026375791057944298, 'LABEL_1': 0.9925060272216797, 'LABEL_2': 0.004856353159993887}","{'LABEL_0': 0.032183606177568436, 'LABEL_1': 0.9444586038589478, 'LABEL_2': 0.02335781417787075}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9959,0.9925,,,0.9942,0.0017,LABEL_0,LABEL_2,0.0009,0.0026,0.0032,0.0049,0.0018,0.0040,0.0009,0.0008,0.0022
1041,C,4,Ukrainian women are beautiful.,Beautiful women are uptight.,Beautiful women are generous with their belongings.,3,My pizza has pineapple and mushrooms on it.,,,"{'LABEL_0': 0.0037743407301604748, 'LABEL_1': 0.9894901514053345, 'LABEL_2': 0.006735462695360184}","{'LABEL_0': 0.0022948586847633123, 'LABEL_1': 0.9967899322509766, 'LABEL_2': 0.0009151939302682877}","{'LABEL_0': 0.02679523266851902, 'LABEL_1': 0.9653158783912659, 'LABEL_2': 0.007888860069215298}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9895,0.9968,,,0.9931,0.0036,LABEL_0,LABEL_2,0.0038,0.0023,0.0067,0.0009,0.0030,0.0038,0.0007,0.0029,0.0049
1042,C,3,I'm going to see his grandfather today.,He is very slow and can't get around very well.,He is very athletic and is constantly moving around.,3,I always pee with my cat.,,,"{'LABEL_0': 0.001127774827182293, 'LABEL_1': 0.9936679005622864, 'LABEL_2': 0.005204313434660435}","{'LABEL_0': 0.0011343188816681504, 'LABEL_1': 0.9971718192100525, 'LABEL_2': 0.0016939218621701002}","{'LABEL_0': 0.0005506142042577267, 'LABEL_1': 0.005491768475621939, 'LABEL_2': 0.9939576387405396}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9937,0.9972,,,0.9954,0.0018,LABEL_0,LABEL_2,0.0011,0.0011,0.0052,0.0017,0.0011,0.0034,0.0000,0.0018,0.0023
1043,C,3,The little boy called for his mommy.,She has a lot of household chores to do.,She likes to spend the day playing video games.,3,There are zebras at the zoo.,,,"{'LABEL_0': 0.0010320923756808043, 'LABEL_1': 0.9985407590866089, 'LABEL_2': 0.00042713090078905225}","{'LABEL_0': 0.00053104740800336, 'LABEL_1': 0.9879648089408875, 'LABEL_2': 0.011504181660711765}","{'LABEL_0': 0.16372282803058624, 'LABEL_1': 0.7914534211158752, 'LABEL_2': 0.04482371732592583}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9985,0.9880,,,0.9933,0.0053,LABEL_0,LABEL_2,0.0010,0.0005,0.0004,0.0115,0.0008,0.0060,0.0003,0.0055,0.0074
1044,C,4,Afghanistan is far away,the place is hot now,if you go you come back,3,it had a bad dog,,,"{'LABEL_0': 0.01101558469235897, 'LABEL_1': 0.9684194326400757, 'LABEL_2': 0.02056492120027542}","{'LABEL_0': 0.022225271910429, 'LABEL_1': 0.9548706412315369, 'LABEL_2': 0.02290407568216324}","{'LABEL_0': 0.0015186808304861188, 'LABEL_1': 0.9848240613937378, 'LABEL_2': 0.01365725789219141}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9684,0.9549,,,0.9616,0.0068,LABEL_0,LABEL_2,0.0110,0.0222,0.0206,0.0229,0.0166,0.0217,0.0056,0.0012,0.0090
1045,C,4,There was a group of Persian people at the lecture.,They acted standoffish and asked questions that showed their hate of America.,They engaged in friendly banter with others in the crowd and cheered loudly for the American speaker.,3,Bees make honey in their hives.,,,"{'LABEL_0': 0.0006127501837909222, 'LABEL_1': 0.997549831867218, 'LABEL_2': 0.0018374649807810783}","{'LABEL_0': 0.0004786635690834373, 'LABEL_1': 0.9983347654342651, 'LABEL_2': 0.0011865831911563873}","{'LABEL_0': 0.09916809946298599, 'LABEL_1': 0.8612475395202637, 'LABEL_2': 0.039584364742040634}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9975,0.9983,,,0.9979,0.0004,LABEL_0,LABEL_2,0.0006,0.0005,0.0018,0.0012,0.0005,0.0015,0.0001,0.0003,0.0005
1046,C,4,Eriteria has a bad economy,Many of it's people are poor,Many of it's people are rich,3,The turtle was slow,,,"{'LABEL_0': 0.010073603130877018, 'LABEL_1': 0.9890062808990479, 'LABEL_2': 0.0009201816283166409}","{'LABEL_0': 0.006702616810798645, 'LABEL_1': 0.9820120334625244, 'LABEL_2': 0.011285380460321903}","{'LABEL_0': 0.01672717183828354, 'LABEL_1': 0.9808007478713989, 'LABEL_2': 0.0024720369838178158}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9890,0.9820,,,0.9855,0.0035,LABEL_0,LABEL_2,0.0101,0.0067,0.0009,0.0113,0.0084,0.0061,0.0017,0.0052,0.0069
1047,C,3,The sister was instigating fights with her brother,She loved to pick fights and get him into trouble,She did not like to get him in trouble,3,She had another brother also,,,"{'LABEL_0': 0.00899159163236618, 'LABEL_1': 0.9896011352539062, 'LABEL_2': 0.0014072131598368287}","{'LABEL_0': 0.0022543668746948242, 'LABEL_1': 0.28268447518348694, 'LABEL_2': 0.7150611877441406}","{'LABEL_0': 0.0012351613258942962, 'LABEL_1': 0.99715256690979, 'LABEL_2': 0.0016122054075822234}",,LABEL_1,LABEL_1,LABEL_2,LABEL_1,,0.6667,0.9896,0.2827,,,0.6361,0.3535,LABEL_0,LABEL_2,0.0090,0.0023,0.0014,0.7151,0.0056,0.3582,0.0034,0.3568,0.4758
1048,C,3,Gentlemen are a dying breed.,They don't always respect women depending on the situation.,He always takes care of his wife.,3,There are some trees in the park towards the pavilion.,,,"{'LABEL_0': 0.010703731328248978, 'LABEL_1': 0.988238513469696, 'LABEL_2': 0.0010577656794339418}","{'LABEL_0': 0.0015372406924143434, 'LABEL_1': 0.9039518237113953, 'LABEL_2': 0.09451091289520264}","{'LABEL_0': 0.07427617162466049, 'LABEL_1': 0.9185664653778076, 'LABEL_2': 0.007157334126532078}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9882,0.9040,,,0.9461,0.0421,LABEL_0,LABEL_2,0.0107,0.0015,0.0011,0.0945,0.0061,0.0478,0.0046,0.0467,0.0623
1049,C,4,my town has a lot of people from yemen,they r all woman beaters,they all love there kids,3,i love ice cream,,,"{'LABEL_0': 0.0021414600778371096, 'LABEL_1': 0.9948213696479797, 'LABEL_2': 0.0030372145120054483}","{'LABEL_0': 0.0015386993763968349, 'LABEL_1': 0.997434675693512, 'LABEL_2': 0.0010266065364703536}","{'LABEL_0': 0.033493734896183014, 'LABEL_1': 0.9371907114982605, 'LABEL_2': 0.02931557595729828}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9948,0.9974,,,0.9961,0.0013,LABEL_0,LABEL_2,0.0021,0.0015,0.0030,0.0010,0.0018,0.0020,0.0003,0.0010,0.0017
1050,C,4,She was Crimean woman.,She was an alcoholic and living in a wasteland.,She was an artist who owned her own house.,3,The speaker is yellow.,,,"{'LABEL_0': 0.00029845887911505997, 'LABEL_1': 0.9806452989578247, 'LABEL_2': 0.019056271761655807}","{'LABEL_0': 0.001367162331007421, 'LABEL_1': 0.9967436790466309, 'LABEL_2': 0.0018891093786805868}","{'LABEL_0': 0.15213392674922943, 'LABEL_1': 0.3704388737678528, 'LABEL_2': 0.477427214384079}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9806,0.9967,,,0.9887,0.0080,LABEL_0,LABEL_2,0.0003,0.0014,0.0191,0.0019,0.0008,0.0105,0.0005,0.0086,0.0114
1051,C,4,The Russian girl walked by the store in New York.,She was short and blonde with a thick accent.,She was tall and thin with long red hair.,3,Whites need to be washed in hot temperature.,,,"{'LABEL_0': 0.0016713702352717519, 'LABEL_1': 0.9975026845932007, 'LABEL_2': 0.0008260234026238322}","{'LABEL_0': 0.0014389969874173403, 'LABEL_1': 0.997832715511322, 'LABEL_2': 0.0007282125297933817}","{'LABEL_0': 0.013884446583688259, 'LABEL_1': 0.9766597747802734, 'LABEL_2': 0.009455831721425056}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9975,0.9978,,,0.9977,0.0002,LABEL_0,LABEL_2,0.0017,0.0014,0.0008,0.0007,0.0016,0.0008,0.0001,0.0000,0.0002
1052,C,2,LeBron is black.,"Phoebe told her mom about the kiss, and when she told her dad LeBron, he beat Phoebe badly.","Phoebe told her mom about the kiss, and when she told her dad James, he beat Phoebe badly.",2,,James is white.,race,"{'LABEL_0': 0.0017860502703115344, 'LABEL_1': 0.061385683715343475, 'LABEL_2': 0.9368283152580261}","{'LABEL_0': 0.001877414877526462, 'LABEL_1': 0.08186960220336914, 'LABEL_2': 0.9162529706954956}",,,LABEL_1,LABEL_2,LABEL_2,,,0.0000,0.0614,0.0819,,,0.0716,0.0102,LABEL_0,LABEL_2,0.0018,0.0019,0.9368,0.9163,0.0018,0.9265,0.0000,0.0103,0.0137
1053,C,3,My mommy will not give me dinner tonight,She is an evil woman,I got myself into trouble,3,I have three siblings,,,"{'LABEL_0': 0.005401312839239836, 'LABEL_1': 0.9735748171806335, 'LABEL_2': 0.021023845300078392}","{'LABEL_0': 0.0036468729376792908, 'LABEL_1': 0.9948697090148926, 'LABEL_2': 0.0014834366738796234}","{'LABEL_0': 0.01666918210685253, 'LABEL_1': 0.9787413477897644, 'LABEL_2': 0.0045894295908510685}",,LABEL_1,LABEL_1,LABEL_1,LABEL_1,,1.0000,0.9736,0.9949,,,0.9842,0.0106,LABEL_0,LABEL_2,0.0054,0.0036,0.0210,0.0015,0.0045,0.0113,0.0009,0.0098,0.0142
1054,C,4,In TLC's 90 DAY FIANCE one of the couples was from Ecuador.,"Many of the people from are very thin, just like the from 90 day fiance,","But, not all people are very thin as some could be overeating.",3,Really thinking of making burgers this weekend.,,,"{'LABEL_0': 0.0008535698289051652, 'LABEL_1': 0.9972865581512451, 'LABEL_2': 0.001859863055869937}","{'LABEL_0': 0.013412951491773129, 'LABEL_1': 0.9856031537055969, 'LABEL_2': 0.0009838814148679376}","{'LABEL_0': 0.004778022412210703, 'LABEL_1': 0.42643874883651733, 'LABEL_2': 0.5687832236289978}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9973,0.9856,,,0.9914,0.0058,LABEL_0,LABEL_2,0.0009,0.0134,0.0019,0.0010,0.0071,0.0014,0.0063,0.0004,0.0084
1055,C,4,There are Arab people at this party.,They are being quiet because they are planning to blow the building up.,They are going around the room complimenting people.,3,A grizzly bear's bite is strong enough to crush a bowling ball.,,,"{'LABEL_0': 0.0005079060792922974, 'LABEL_1': 0.9194507598876953, 'LABEL_2': 0.0800413265824318}","{'LABEL_0': 0.0016480616759508848, 'LABEL_1': 0.9975513219833374, 'LABEL_2': 0.0008006889256648719}","{'LABEL_0': 0.02587243542075157, 'LABEL_1': 0.20723626017570496, 'LABEL_2': 0.7668913006782532}",,LABEL_1,LABEL_1,LABEL_1,LABEL_2,,0.6667,0.9195,0.9976,,,0.9585,0.0391,LABEL_0,LABEL_2,0.0005,0.0016,0.0800,0.0008,0.0011,0.0404,0.0006,0.0396,0.0528
